InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
568896,85053,FRENCH ENAMEL CANDLEHOLDER,2,9/29/2011 13:13,2.1,16361.0,United Kingdom
559056,84660B,BLACK STITCHED WALL CLOCK,4,7/6/2011 9:15,3.75,14645.0,United Kingdom
561648,85130C,BEADED CRYSTAL HEART BLUE  LARGE,2,7/28/2011 15:21,0.79,15746.0,United Kingdom
578323,22835,HOT WATER BOTTLE I AM SO POORLY,2,11/23/2011 17:19,4.95,15743.0,United Kingdom
574481,22718,CARD CAT AND TREE ,12,11/4/2011 12:45,0.42,18022.0,United Kingdom
554663,22632,HAND WARMER RED RETROSPOT,1,5/25/2011 14:29,2.1,14985.0,United Kingdom
579552,22560,TRADITIONAL MODELLING CLAY,24,11/30/2011 10:54,1.25,16210.0,United Kingdom
550201,22630,DOLLY GIRL LUNCH BOX,24,4/15/2011 10:25,1.95,12769.0,Brazil
554935,22081,RIBBON REEL FLORA + FAUNA ,10,5/27/2011 13:30,1.65,14338.0,United Kingdom
574011,22600,CHRISTMAS RETROSPOT STAR WOOD,12,11/2/2011 11:52,0.85,16884.0,United Kingdom
544083,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2/15/2011 15:51,4.95,15606.0,United Kingdom
565446,22945,CHRISTMAS METAL TAGS ASSORTED ,12,9/4/2011 15:19,0.85,16057.0,United Kingdom
560821,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,8,7/21/2011 11:17,9.95,17848.0,United Kingdom
568792,23175,REGENCY MILK JUG PINK ,4,9/29/2011 9:53,3.25,18192.0,United Kingdom
554991,22507,MEMO BOARD RETROSPOT  DESIGN,1,5/29/2011 14:03,4.95,14823.0,United Kingdom
575760,23369,SET 36 COLOUR PENCILS LOVE LONDON,2,11/11/2011 10:50,1.25,15965.0,United Kingdom
543044,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2/3/2011 8:18,7.95,17071.0,United Kingdom
566759,23173,REGENCY TEAPOT ROSES ,2,9/14/2011 16:29,9.95,16210.0,United Kingdom
558996,22138,BAKING SET 9 PIECE RETROSPOT ,3,7/5/2011 12:11,4.95,13085.0,United Kingdom
574481,23369,SET 36 COLOUR PENCILS LOVE LONDON,1,11/4/2011 12:45,1.25,18022.0,United Kingdom
577508,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,11/20/2011 12:45,0.42,18127.0,United Kingdom
543094,16161P,WRAP ENGLISH ROSE ,25,2/3/2011 11:28,0.42,16030.0,United Kingdom
579012,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,11/28/2011 9:43,2.1,15511.0,United Kingdom
544160,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2/16/2011 12:49,2.1,16494.0,United Kingdom
576112,22863,SOAP DISH BROCANTE,8,11/14/2011 10:34,2.95,14902.0,United Kingdom
574170,23210,WHITE ROCKING HORSE HAND PAINTED,24,11/3/2011 11:43,1.25,16221.0,United Kingdom
578943,21172,PARTY METAL SIGN ,3,11/27/2011 13:35,1.45,15009.0,United Kingdom
572653,20728,LUNCH BAG CARS BLUE,4,10/25/2011 12:12,1.65,15861.0,United Kingdom
550163,23010,CIRCUS PARADE BABY GIFT SET,6,4/14/2011 16:26,14.95,14154.0,United Kingdom
555473,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,6/3/2011 11:59,1.25,14700.0,United Kingdom
581415,22867,HAND WARMER BIRD DESIGN,12,12/8/2011 14:53,2.1,13269.0,United Kingdom
549125,22257,FELT FARM ANIMAL SHEEP,6,4/6/2011 14:13,1.25,14964.0,United Kingdom
572908,23081,GREEN METAL BOX ARMY SUPPLIES,2,10/26/2011 15:47,8.25,15835.0,United Kingdom
554306,84997D,CHILDRENS CUTLERY POLKADOT PINK,12,5/23/2011 14:59,4.15,15734.0,United Kingdom
568828,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,9/29/2011 11:31,0.65,15175.0,United Kingdom
539043,22111,SCOTTIE DOG HOT WATER BOTTLE,8,12/15/2010 15:45,4.95,12928.0,United Kingdom
537764,22469,HEART OF WICKER SMALL,3,12/8/2010 12:06,1.65,16893.0,United Kingdom
555856,51014L,"FEATHER PEN,LIGHT PINK",12,6/7/2011 14:02,0.39,17124.0,United Kingdom
572567,22705,WRAP GREEN PEARS ,25,10/25/2011 10:27,0.42,12398.0,Switzerland
538108,20676,RED RETROSPOT BOWL,8,12/9/2010 15:23,1.25,17456.0,United Kingdom
573576,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,10/31/2011 14:09,4.13,14096.0,United Kingdom
562034,79190B,RETRO PLASTIC POLKA TRAY,15,8/2/2011 9:14,0.42,12449.0,Belgium
569677,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,10/5/2011 14:14,0.29,15106.0,United Kingdom
553916,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,5/20/2011 8:18,3.75,17166.0,United Kingdom
579555,23470,CARD HOLDER LOVE BIRD LARGE ,2,11/30/2011 11:08,6.25,16241.0,United Kingdom
544914,21495,SKULLS AND CROSSBONES WRAP,25,2/24/2011 15:39,0.42,16722.0,United Kingdom
572314,23202,JUMBO BAG VINTAGE LEAF,2,10/23/2011 15:59,2.08,17111.0,United Kingdom
564660,23206,LUNCH BAG APPLE DESIGN,10,8/26/2011 14:45,1.65,15074.0,United Kingdom
539281,35965,FOLKART HEART NAPKIN RINGS,6,12/16/2010 15:45,2.95,18176.0,United Kingdom
539212,21524,DOORMAT SPOTTY HOME SWEET HOME,2,12/16/2010 12:20,7.95,17146.0,United Kingdom
539957,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,12/23/2010 12:58,3.75,12585.0,Germany
577302,21888,BINGO SET,1,11/18/2011 12:57,3.75,17904.0,United Kingdom
559557,22619,SET OF 6 SOLDIER SKITTLES,4,7/11/2011 10:33,3.75,17444.0,Canada
556280,22429,ENAMEL MEASURING JUG CREAM,2,6/9/2011 20:03,4.25,14584.0,United Kingdom
580053,23171,REGENCY TEA PLATE GREEN ,24,12/1/2011 13:03,1.65,12912.0,United Kingdom
558996,22192,BLUE DINER WALL CLOCK,2,7/5/2011 12:11,8.5,13085.0,United Kingdom
560453,22750,FELTCRAFT PRINCESS LOLA DOLL,12,7/19/2011 9:52,3.75,13209.0,United Kingdom
536851,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,8,12/3/2010 9:49,4.25,12967.0,United Kingdom
579922,84879,ASSORTED COLOUR BIRD ORNAMENT,24,12/1/2011 9:06,1.69,13854.0,United Kingdom
546914,22961,JAM MAKING SET PRINTED,24,3/18/2011 8:12,1.45,13072.0,United Kingdom
577028,23393,HOME SWEET HOME CUSHION COVER ,4,11/17/2011 12:59,3.75,17080.0,United Kingdom
579541,23439,HAND WARMER RED LOVE HEART,3,11/30/2011 10:12,2.1,14653.0,United Kingdom
557322,22652,TRAVEL SEWING KIT,10,6/20/2011 9:04,1.65,17444.0,Canada
566788,23175,REGENCY MILK JUG PINK ,4,9/15/2011 10:31,3.25,14306.0,United Kingdom
C541674,22606,WOODEN SKITTLES GARDEN SET,-1,1/20/2011 13:19,15.95,16892.0,United Kingdom
576649,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,11/16/2011 10:32,1.25,16008.0,United Kingdom
578824,21370,MIRRORED WALL ART FOXY,1,11/25/2011 14:02,1.65,17883.0,United Kingdom
575847,21576,LETS GO SHOPPING COTTON TOTE BAG,6,11/11/2011 12:07,2.25,18209.0,United Kingdom
570677,22678,FRENCH BLUE METAL DOOR SIGN 3,3,10/11/2011 15:10,1.25,12836.0,United Kingdom
C559351,23275,SET OF 3 HANGING OWLS OLLIE BEAK,-48,7/7/2011 17:42,1.25,13408.0,United Kingdom
543275,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2/6/2011 12:49,2.1,13584.0,United Kingdom
573150,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,3,10/27/2011 20:07,2.1,15014.0,United Kingdom
545071,22301,COFFEE MUG CAT + BIRD DESIGN,6,2/27/2011 15:59,2.55,15996.0,United Kingdom
569327,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,10/3/2011 12:47,1.65,15091.0,United Kingdom
558056,22082,RIBBON REEL STRIPES DESIGN ,10,6/24/2011 14:54,1.65,15186.0,United Kingdom
537421,22111,SCOTTIE DOG HOT WATER BOTTLE,1,12/6/2010 15:25,4.95,17218.0,United Kingdom
550822,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,4/21/2011 9:26,3.95,14001.0,United Kingdom
547729,21508,VINTAGE KID DOLLY CARD ,12,3/25/2011 10:52,0.42,15529.0,United Kingdom
573876,23497,CLASSIC CHROME BICYCLE BELL ,1,11/1/2011 12:48,1.45,16360.0,United Kingdom
579364,21034,REX CASH+CARRY JUMBO SHOPPER,1,11/29/2011 11:52,0.95,14173.0,United Kingdom
555604,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,6/6/2011 11:37,2.08,16612.0,United Kingdom
574864,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,11/7/2011 12:29,1.25,14387.0,United Kingdom
563753,22435,SET OF 9 HEART SHAPED BALLOONS,12,8/19/2011 10:51,1.25,12513.0,France
C559502,22423,REGENCY CAKESTAND 3 TIER,-1,7/8/2011 14:53,12.75,13338.0,United Kingdom
542527,22970,LONDON BUS COFFEE MUG,6,1/28/2011 12:48,2.55,17188.0,United Kingdom
571705,23267,SET OF 4 SANTA PLACE SETTINGS,12,10/18/2011 15:22,1.25,12360.0,Austria
570593,22696,WICKER WREATH LARGE,6,10/11/2011 11:38,1.95,18180.0,United Kingdom
549999,22424,ENAMEL BREAD BIN CREAM,2,4/14/2011 9:09,12.75,15813.0,United Kingdom
544833,79000,MOROCCAN TEA GLASS,12,2/24/2011 10:10,0.85,15974.0,United Kingdom
554990,79337,BLUE FLOCK GLASS CANDLEHOLDER,276,5/29/2011 13:57,0.38,16567.0,United Kingdom
570597,23174,REGENCY SUGAR BOWL GREEN,4,10/11/2011 11:49,4.15,16837.0,United Kingdom
572836,22998,TRAVEL CARD WALLET KEEP CALM,24,10/26/2011 11:51,0.42,15568.0,United Kingdom
558103,15044D,RED PAPER PARASOL,6,6/26/2011 14:08,2.95,13767.0,United Kingdom
559056,22192,BLUE DINER WALL CLOCK,2,7/6/2011 9:15,8.5,14645.0,United Kingdom
550528,21181,PLEASE ONE PERSON METAL SIGN,12,4/19/2011 10:49,2.1,17663.0,United Kingdom
568792,23202,JUMBO BAG VINTAGE LEAF,10,9/29/2011 9:53,2.08,18192.0,United Kingdom
561218,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,1,7/25/2011 17:11,2.46,,United Kingdom
575129,23313,VINTAGE CHRISTMAS BUNTING,8,11/8/2011 14:30,4.95,13110.0,United Kingdom
550504,22610,PENS ASSORTED FUNNY FACE,36,4/18/2011 15:43,0.85,16654.0,United Kingdom
564843,23009,I LOVE LONDON BABY GIFT SET,1,8/30/2011 14:09,16.95,15866.0,United Kingdom
551661,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,5/3/2011 12:17,8.5,15656.0,United Kingdom
560079,23206,LUNCH BAG APPLE DESIGN,10,7/14/2011 16:12,1.65,15521.0,United Kingdom
572990,22568,FELTCRAFT CUSHION OWL,4,10/27/2011 10:54,3.75,18276.0,United Kingdom
555593,22469,HEART OF WICKER SMALL,12,6/6/2011 10:06,1.65,16298.0,United Kingdom
537619,21622,VINTAGE UNION JACK CUSHION COVER,8,12/7/2010 13:53,4.95,13786.0,United Kingdom
569105,23200,JUMBO BAG PEARS,1,9/30/2011 12:35,2.08,16729.0,United Kingdom
540179,22193,RED DINER WALL CLOCK,4,1/5/2011 12:54,8.5,16033.0,United Kingdom
550032,20801,LARGE PINK GLASS SUNDAE DISH,16,4/14/2011 11:39,0.79,15139.0,United Kingdom
573876,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,2,11/1/2011 12:48,1.65,16360.0,United Kingdom
577046,22390,PAPERWEIGHT CHILDHOOD MEMORIES,6,11/17/2011 13:46,2.55,12449.0,Belgium
547881,22621,TRADITIONAL KNITTING NANCY,1,3/27/2011 16:08,1.45,13110.0,United Kingdom
539957,22634,CHILDS BREAKFAST SET SPACEBOY ,2,12/23/2010 12:58,9.95,12585.0,Germany
576984,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/17/2011 11:54,2.95,14332.0,United Kingdom
537399,22900, SET 2 TEA TOWELS I LOVE LONDON ,3,12/6/2010 14:31,2.95,13030.0,United Kingdom
569327,23241,TREASURE TIN GYMKHANA DESIGN,6,10/3/2011 12:47,2.08,15091.0,United Kingdom
581501,22785,SQUARECUSHION COVER PINK UNION JACK,12,12/9/2011 10:46,1.25,12985.0,United Kingdom
577807,23406,HOME SWEET HOME KEY HOLDER,2,11/22/2011 8:26,6.25,15699.0,United Kingdom
571476,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,10/17/2011 14:51,1.25,13546.0,United Kingdom
574481,23365,SET 12 COLOUR PENCILS LOVE LONDON,3,11/4/2011 12:45,0.65,18022.0,United Kingdom
572079,23209,LUNCH BAG VINTAGE DOILY ,10,10/20/2011 14:11,1.65,14484.0,United Kingdom
567522,21908,CHOCOLATE THIS WAY METAL SIGN,24,9/20/2011 16:41,2.1,17873.0,United Kingdom
549251,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,3,4/7/2011 12:16,0.79,14449.0,United Kingdom
536833,22785,SQUARECUSHION COVER PINK UNION FLAG,4,12/2/2010 17:48,6.75,18239.0,United Kingdom
549301,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,4/8/2011 8:24,3.95,16643.0,United Kingdom
551133,84691,PACK 20 DOLLY PEGS,80,4/26/2011 13:00,0.72,16656.0,United Kingdom
581017,21411,GINGHAM HEART  DOORSTOP RED,8,12/7/2011 10:06,1.95,14910.0,United Kingdom
574943,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,24,11/8/2011 7:52,0.85,13026.0,United Kingdom
575760,21327,SKULLS WRITING SET ,3,11/11/2011 10:50,1.65,15965.0,United Kingdom
552951,47590B,PINK HAPPY BIRTHDAY BUNTING,2,5/12/2011 12:05,5.45,14988.0,United Kingdom
566980,22660,DOORMAT I LOVE LONDON,10,9/16/2011 9:56,7.08,15498.0,United Kingdom
544646,71038,WHITE HANGING BEADS CANDLE HOLDER,4,2/22/2011 12:06,5.45,17075.0,United Kingdom
576911,23231,WRAP  VINTAGE DOILY ,25,11/17/2011 10:01,0.42,17461.0,United Kingdom
568333,23401,RUSTIC MIRROR WITH LACE HEART,2,9/26/2011 14:48,6.25,15344.0,United Kingdom
575905,22534,MAGIC DRAWING SLATE SPACEBOY ,24,11/11/2011 15:49,0.42,13732.0,United Kingdom
578949,21821,GLITTER STAR GARLAND WITH BELLS ,1,11/27/2011 14:30,3.75,14954.0,United Kingdom
546088,22853,CAT BOWL VINTAGE CREAM,6,3/9/2011 11:44,3.25,12881.0,United Kingdom
569838,15060B,FAIRY CAKE DESIGN UMBRELLA,4,10/6/2011 13:20,3.75,13504.0,United Kingdom
567709,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,9/22/2011 9:53,0.29,15239.0,United Kingdom
578225,23571,TRADITIONAL NAUGHTS & CROSSES,12,11/23/2011 11:51,1.65,17700.0,United Kingdom
560079,22045,SPACEBOY GIFT WRAP,25,7/14/2011 16:12,0.42,15521.0,United Kingdom
580684,22865,HAND WARMER OWL DESIGN,24,12/5/2011 15:15,2.1,13305.0,United Kingdom
561632,22191,IVORY DINER WALL CLOCK,4,7/28/2011 14:30,8.5,15639.0,United Kingdom
551529,21558,SKULL LUNCH BOX WITH CUTLERY ,12,5/1/2011 13:18,2.55,12524.0,Germany
536408,85014B,RED RETROSPOT UMBRELLA,3,12/1/2010 11:41,5.95,14307.0,United Kingdom
572907,22818,CARD CHRISTMAS VILLAGE,12,10/26/2011 15:44,0.42,12827.0,United Kingdom
575326,22866,HAND WARMER SCOTTY DOG DESIGN,12,11/9/2011 13:47,2.1,12532.0,France
C557656,M,Manual,-3,6/21/2011 17:37,4.25,14001.0,United Kingdom
580062,20758,ABSTRACT CIRCLES POCKET BOOK,3,12/1/2011 13:28,0.85,15862.0,United Kingdom
547220,22860,EASTER TIN CHICKS PINK DAISY,36,3/21/2011 15:02,1.65,13410.0,United Kingdom
546108,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,3/9/2011 12:35,3.75,15529.0,United Kingdom
569832,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,10/6/2011 12:51,0.29,15315.0,United Kingdom
577595,23182,TOILET SIGN OCCUPIED OR VACANT,3,11/20/2011 16:12,0.83,16399.0,United Kingdom
559940,23174,REGENCY SUGAR BOWL GREEN,10,7/14/2011 10:20,3.75,17396.0,United Kingdom
551849,22993,SET OF 4 PANTRY JELLY MOULDS,36,5/4/2011 14:33,1.25,16258.0,United Kingdom
C567961,22557,PLASTERS IN TIN VINTAGE PAISLEY ,-2,9/23/2011 9:16,1.65,13430.0,United Kingdom
556808,23047,PAPER LANTERN 5 POINT SEQUIN STAR,2,6/14/2011 15:45,5.75,17749.0,United Kingdom
571461,23344,JUMBO BAG 50'S CHRISTMAS ,1,10/17/2011 14:12,2.08,16932.0,United Kingdom
538002,21955,DOORMAT UNION JACK GUNS AND ROSES,2,12/9/2010 11:48,7.95,14932.0,Channel Islands
568312,23299,FOOD COVER WITH BEADS SET 2 ,6,9/26/2011 12:54,3.75,18241.0,United Kingdom
543815,82551,LAUNDRY 15C METAL SIGN,2,2/13/2011 15:18,1.45,17255.0,United Kingdom
574047,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,11/2/2011 13:26,1.95,13318.0,United Kingdom
563925,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,8/21/2011 14:42,3.75,13610.0,United Kingdom
554993,20724,RED RETROSPOT CHARLOTTE BAG,2,5/29/2011 14:13,0.85,17051.0,United Kingdom
546036,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,3/9/2011 9:52,0.85,14645.0,United Kingdom
541491,22972,CHILDREN'S SPACEBOY MUG,12,1/18/2011 14:04,1.65,12510.0,Spain
540520,22138,BAKING SET 9 PIECE RETROSPOT ,1,1/9/2011 12:31,4.95,17555.0,United Kingdom
552032,23042,PAPER LANTERN 7 POINT SNOW STAR,2,5/5/2011 18:16,6.65,14393.0,United Kingdom
551849,23078,ICE CREAM PEN LIP GLOSS ,24,5/4/2011 14:33,1.25,16258.0,United Kingdom
569514,22271,FELTCRAFT DOLL ROSIE,6,10/4/2011 13:56,2.95,15228.0,United Kingdom
578680,84596G,SMALL CHOCOLATES PINK BOWL,16,11/25/2011 8:23,0.42,16458.0,United Kingdom
574676,22509,SEWING BOX RETROSPOT DESIGN ,1,11/6/2011 12:32,16.95,16243.0,United Kingdom
560607,21137,BLACK RECORD COVER FRAME,48,7/20/2011 10:15,3.39,12510.0,Spain
546635,84497,BUTTONS AND STRIPES NOTEBOOK ,1,3/15/2011 12:11,3.75,16392.0,United Kingdom
573415,22138,BAKING SET 9 PIECE RETROSPOT ,2,10/30/2011 16:17,4.95,13607.0,United Kingdom
555549,20725,LUNCH BAG RED RETROSPOT,10,6/5/2011 13:24,1.65,13637.0,United Kingdom
541406,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,1/17/2011 15:19,2.95,14657.0,United Kingdom
580152,16161U,WRAP SUKI AND FRIENDS,25,12/2/2011 10:22,0.42,12364.0,Belgium
571263,23209,LUNCH BAG VINTAGE DOILY ,10,10/16/2011 11:06,1.65,14910.0,United Kingdom
569677,23225,CHERUB HEART DECORATION SILVER ,12,10/5/2011 14:14,0.83,15106.0,United Kingdom
569999,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,48,10/7/2011 8:49,0.29,17030.0,United Kingdom
558315,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,6/28/2011 11:44,39.95,15065.0,United Kingdom
547192,22147,FELTCRAFT BUTTERFLY HEARTS,12,3/21/2011 12:32,1.45,15855.0,United Kingdom
574262,85049E,SCANDINAVIAN REDS RIBBONS,12,11/3/2011 14:05,1.25,13721.0,United Kingdom
554088,21289,LARGE STRIPES CHOCOLATE GIFT BAG,32,5/22/2011 12:12,1.25,16801.0,United Kingdom
542226,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2,1/26/2011 13:20,3.75,17075.0,United Kingdom
579690,22456,NATURAL SLATE CHALKBOARD LARGE ,1,11/30/2011 14:03,4.95,15060.0,United Kingdom
580880,22442,GROW YOUR OWN FLOWERS SET OF 3,12,12/6/2011 12:19,1.95,14121.0,United Kingdom
549749,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,4/12/2011 10:45,1.25,12928.0,United Kingdom
552951,21121,SET/10 RED POLKADOT PARTY CANDLES,2,5/12/2011 12:05,1.25,14988.0,United Kingdom
537135,21481,FAWN BLUE HOT WATER BOTTLE,2,12/5/2010 12:35,2.95,17059.0,United Kingdom
561661,23083,SET 6 PAPER TABLE LANTERN STARS ,1,7/28/2011 16:21,3.75,12743.0,Unspecified
567156,71038,WHITE HANGING BEADS CANDLE HOLDER,2,9/16/2011 17:05,5.45,14462.0,United Kingdom
570591,23526,WALL ART DOG LICENCE ,4,10/11/2011 11:35,5.95,17071.0,United Kingdom
556926,22088,PAPER BUNTING COLOURED LACE,1,6/15/2011 14:26,2.95,16324.0,United Kingdom
576556,23221,REINDEER HEART DECORATION SILVER,12,11/15/2011 13:07,0.83,14640.0,United Kingdom
576202,22726,ALARM CLOCK BAKELIKE GREEN,50,11/14/2011 12:22,3.39,13767.0,United Kingdom
562730,22303,COFFEE MUG APPLES DESIGN,18,8/9/2011 10:16,2.55,17554.0,United Kingdom
568583,20718,RED RETROSPOT SHOPPER BAG,3,9/28/2011 10:09,1.25,15584.0,United Kingdom
542731,22470,HEART OF WICKER LARGE,3,1/31/2011 15:27,2.95,13600.0,United Kingdom
570855,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,10/12/2011 14:56,1.25,17314.0,United Kingdom
552813,23207,LUNCH BAG ALPHABET DESIGN,10,5/11/2011 12:44,1.65,15079.0,United Kingdom
548796,16238,PARTY TIME PENCIL ERASERS,28,4/4/2011 12:42,0.21,15752.0,United Kingdom
578065,23522,WALL ART DOG AND BALL ,1,11/22/2011 15:41,5.79,,United Kingdom
575961,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,11/13/2011 12:29,4.95,16794.0,United Kingdom
564377,20934,SET/3 POT PLANT CANDLES,2,8/25/2011 10:26,5.45,15263.0,United Kingdom
568160,22336,DOVE DECORATION PAINTED ZINC ,96,9/25/2011 12:25,0.19,17498.0,United Kingdom
570593,21823,PAINTED METAL HEART WITH HOLLY BELL,24,10/11/2011 11:38,0.39,18180.0,United Kingdom
563705,23066,SMALL DECO JEWELLERY STAND,2,8/18/2011 14:33,8.25,17736.0,United Kingdom
569664,21114,LAVENDER SCENTED FABRIC HEART,10,10/5/2011 13:33,1.25,18237.0,United Kingdom
557322,23177,TREASURE ISLAND BOOK BOX,8,6/20/2011 9:04,2.25,17444.0,Canada
552764,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,5/11/2011 11:34,0.42,17489.0,United Kingdom
571476,23311,VINTAGE CHRISTMAS STOCKING ,4,10/17/2011 14:51,2.55,13546.0,United Kingdom
540472,21726,MULTI HEARTS  STICKERS,12,1/7/2011 14:22,0.85,18179.0,United Kingdom
569568,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,16,10/5/2011 9:57,0.65,12700.0,France
573150,23234,BISCUIT TIN VINTAGE CHRISTMAS,4,10/27/2011 20:07,2.89,15014.0,United Kingdom
539281,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,12/16/2010 15:45,2.1,18176.0,United Kingdom
537047,22077,6 RIBBONS RUSTIC CHARM,1,12/5/2010 11:02,1.65,13069.0,United Kingdom
577082,23535,WALL ART BICYCLE SAFETY,4,11/17/2011 15:31,5.95,15811.0,United Kingdom
540986,20685,DOORMAT RED RETROSPOT,2,1/12/2011 16:14,7.95,15291.0,United Kingdom
558348,22713,CARD I LOVE LONDON ,12,6/28/2011 14:50,0.42,17188.0,United Kingdom
554698,71459,HANGING JAM JAR T-LIGHT HOLDER,36,5/26/2011 8:38,0.85,16678.0,United Kingdom
564544,90211A,DIAMOND LAS VEGAS NECKLACE 45CM,2,8/25/2011 15:50,5.95,15663.0,United Kingdom
570455,22338,STAR DECORATION PAINTED ZINC ,1,10/10/2011 15:27,0.19,14529.0,United Kingdom
536574,21756,BATH BUILDING BLOCK WORD,3,12/1/2010 15:46,5.95,17025.0,United Kingdom
575903,23475,WOODLAND SMALL PINK FELT HEART,12,11/11/2011 15:24,0.83,13557.0,United Kingdom
560105,20728,LUNCH BAG CARS BLUE,4,7/14/2011 19:23,1.65,16794.0,United Kingdom
575326,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,11/9/2011 13:47,2.49,12532.0,France
564330,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,8/24/2011 13:57,2.1,13411.0,United Kingdom
577141,22941,CHRISTMAS LIGHTS 10 REINDEER,4,11/18/2011 9:11,8.5,13269.0,United Kingdom
540402,15056P,EDWARDIAN PARASOL PINK,3,1/7/2011 9:31,5.95,16567.0,United Kingdom
568160,22111,SCOTTIE DOG HOT WATER BOTTLE,6,9/25/2011 12:25,4.95,17498.0,United Kingdom
544591,22045,SPACEBOY GIFT WRAP,25,2/21/2011 15:20,0.42,13044.0,United Kingdom
569302,22726,ALARM CLOCK BAKELIKE GREEN,1,10/3/2011 12:04,3.75,16205.0,United Kingdom
536559,51014L,"FEATHER PEN,LIGHT PINK",12,12/1/2010 14:54,0.85,17873.0,United Kingdom
542240,22847,BREAD BIN DINER STYLE IVORY,2,1/26/2011 14:45,16.95,16124.0,United Kingdom
575624,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,11/10/2011 13:18,3.95,18217.0,United Kingdom
544070,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2/15/2011 14:19,3.75,15370.0,United Kingdom
569220,21207,SKULL AND CROSSBONES  GARLAND ,3,10/2/2011 13:26,1.65,16007.0,United Kingdom
561192,22690,DOORMAT HOME SWEET HOME BLUE ,1,7/25/2011 13:45,7.95,16033.0,United Kingdom
560086,20761,BLUE PAISLEY SKETCHBOOK,4,7/14/2011 16:35,3.75,15839.0,United Kingdom
574335,22745,POPPY'S PLAYHOUSE BEDROOM ,6,11/4/2011 9:49,2.1,13592.0,United Kingdom
570637,20719,WOODLAND CHARLOTTE BAG,20,10/11/2011 12:34,0.85,12530.0,Germany
C549530,22231,JIGSAW TREE WITH BIRDHOUSE,-4,4/8/2011 17:03,1.45,13863.0,United Kingdom
575760,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,11/11/2011 10:50,2.95,15965.0,United Kingdom
572907,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,10/26/2011 15:44,3.95,12827.0,United Kingdom
576364,23418,LAVENDER TOILETTE BOTTLE,2,11/14/2011 17:40,2.08,15009.0,United Kingdom
573159,84946,ANTIQUE SILVER T-LIGHT GLASS,12,10/28/2011 8:58,1.25,16648.0,United Kingdom
564224,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,8/24/2011 9:56,7.95,15249.0,United Kingdom
574726,21733,RED HANGING HEART T-LIGHT HOLDER,2,11/6/2011 14:56,2.95,14664.0,United Kingdom
544200,20724,RED RETROSPOT CHARLOTTE BAG,10,2/17/2011 10:08,0.85,12494.0,France
